Product Type,Product Name,Price,Material,Link,Informations,Pays concernés,Fabrication,Tissage,Pays d’origine du matériau,Pays de fabrication,Impression,Teinture
Hauts,Top en maille fine,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1220582002.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Body en jersey avec dentelle,14.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1156286005.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,MAMA Top en jersey à manches volantées,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1087772001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en jersey côtelé,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1203084001.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top en maille côtelée avec col,29.99,"[' Polyamide', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1216341001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top froncé avec mancherons,5.99,"[' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221247003.html,['Pays de fabrication\nCambodge\nBirmanie\nChine'],"['Cambodge', 'Birmanie', 'Chine']",[],[],[],"['Cambodge', 'Birmanie', 'Chine']",[],[]
Hauts,Top en microfibre avec bretelles fines,7.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219178002.html,"['Teinture\nTurquie', 'Fabrication\nBulgaria\nCambodge\nTurquie']","['Turquie', 'Bulgaria', 'Cambodge', 'Turquie']","['Bulgaria', 'Cambodge', 'Turquie']",[],[],[],[],['Turquie']
Hauts,T-shirt oversize imprimé,19.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1226941007.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0999727019.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Body string de sport SoftMove™,29.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1202724001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Body-string côtelé,12.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1164793005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top façon corset avec laçage,39.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1227925001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1206628020.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Body string à encolure en V,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224063002.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Crop top de sport DryMove™,35.99,"[' Modal', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210328002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en maille fine,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1220582003.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Body string drapé,14.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1163005002.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,MAMA Ensemble 2 pièces en maille côtelée,57.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1144423004.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,MAMA Ensemble 2 pièces en maille côtelée,57.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1144423005.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Débardeur vaporeux et côtelé,7.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1214242001.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top running chaud DryMove™,39.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1178256001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Top façon corset en maille fine,14.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1135085003.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Crop top de sport SoftMove™,25.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213650002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt imprimé,9.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1090208003.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,T-shirt oversize en coton,29.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1225504002.html,['Pays de fabrication\nMaroc'],['Maroc'],[],[],[],['Maroc'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1162639003.html,['Pays de fabrication\nBangladesh\nMexique'],"['Bangladesh', 'Mexique']",[],[],[],"['Bangladesh', 'Mexique']",[],[]
Hauts,Débardeur de sport DryMove™,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1217061001.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,T-shirt côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1157799007.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Débardeur côtelé,6.99,"[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1226439002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Body à bretelles spaghetti,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228205002.html,"['Teinture\nChine', 'Fabrication\nBangladesh\nCambodge']","['Chine', 'Bangladesh', 'Cambodge']","['Bangladesh', 'Cambodge']",[],[],[],[],['Chine']
Hauts,Débardeur côtelé,5.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206248003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top ajusté en laine,49.99,[' Laine'],https://www2.hm.com/fr_fr/productpage.1222859001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top asymétrique en maille côtelée,17.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1222289001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top à manches bouffantes,12.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1138084011.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à bretelles fines avec cordons de serrage,17.99,"[' Lin', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1202831001.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,Lot de 3 T-shirts,19.99,"[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1166415005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top asymétrique vaporeux,25.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1174864003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top tube en maille côtelée,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1203139002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top vaporeux en coton,19.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1226036001.html,"['Teinture\nTurquie', 'Fabrication\nTurquie']","['Turquie', 'Turquie']",['Turquie'],[],[],[],[],['Turquie']
Hauts,T-shirt en lin mélangé,14.99,"[' Lin', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1186157001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur côtelé en coton,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128496002.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,T-shirt ajusté,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1162812015.html,['Pays de fabrication\nCambodge\nBirmanie\nChine\nTurquie'],"['Cambodge', 'Birmanie', 'Chine', 'Turquie']",[],[],[],"['Cambodge', 'Birmanie', 'Chine', 'Turquie']",[],[]
Hauts,Body string en jersey,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1195451007.html,"['Teinture\nTurquie', 'Fabrication\nChine\nTurquie']","['Turquie', 'Chine', 'Turquie']","['Chine', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Top volanté avec bretelles à nouer,12.99,"[' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1153527003.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Top en jersey texturé,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1219851001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en microfibre avec bretelles fines,7.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219178004.html,"['Teinture\nTurquie', 'Fabrication\nBulgaria\nCambodge\nTurquie']","['Turquie', 'Bulgaria', 'Cambodge', 'Turquie']","['Bulgaria', 'Cambodge', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Débardeur en soie mélangée,25.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0886464015.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à encolure carrée,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1171543014.html,"['Teinture\nChine', 'Fabrication\nBangladesh\nCambodge\nChine\nTurquie']","['Chine', 'Bangladesh', 'Cambodge', 'Chine', 'Turquie']","['Bangladesh', 'Cambodge', 'Chine', 'Turquie']",[],[],[],[],['Chine']
Hauts,Top en maille ajourée,14.99,[' Acrylique'],https://www2.hm.com/fr_fr/productpage.1121053005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt carré en coton,9.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1214937001.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Body string à encolure carrée,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1196220002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en maille côtelée avec col,29.99,"[' Polyester', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1218801001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Lot de 2 T-shirts courts,12.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1141812004.html,['Pays de fabrication\nBangladesh\nInde\nTurquie'],"['Bangladesh', 'Inde', 'Turquie']",[],[],[],"['Bangladesh', 'Inde', 'Turquie']",[],[]
Hauts,Top de plage avec broderie anglaise,19.99,"[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1216226001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à manches longues en microfibre,15.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1191700002.html,['Pays de fabrication\nCambodge\nTurquie'],"['Cambodge', 'Turquie']",[],[],[],"['Cambodge', 'Turquie']",[],[]
Hauts,T-shirt court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201712004.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Crop top double épaisseur,9.99,"[' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1078069004.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,Top en microfibre avec encolure dégagée,9.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225184002.html,"['Teinture\nTurquie', 'Fabrication\nCambodge\nTurquie']","['Turquie', 'Cambodge', 'Turquie']","['Cambodge', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Body drapé,29.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1242725002.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top en maille pointelle,19.99,"[' Acrylique', ' Coton']",https://www2.hm.com/fr_fr/productpage.1224402001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,T-shirt,9.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1212733004.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Top épaules nues en jersey,9.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1117966002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé,5.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206248001.html,['Pays de fabrication\nIndonésie\nChine'],"['Indonésie', 'Chine']",[],[],[],"['Indonésie', 'Chine']",[],[]
Hauts,Débardeur en maille côtelée,19.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1222565004.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Top en maille côtelée,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1202965004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur drapé,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225516001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top en jersey de coton,39.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1225984001.html,"['Pays d’origine du matériau\nTurquie', 'Pays de fabrication\nTurquie']","['Turquie', 'Turquie']",[],[],['Turquie'],['Turquie'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209456014.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en maille côtelée,25.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1218428002.html,"['Impression\nChine', 'Fabrication\nBirmanie']","['Chine', 'Birmanie']",['Birmanie'],[],[],[],['Chine'],[]
Hauts,Top ajusté en coton,9.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1122165018.html,['Pays de fabrication\nBangladesh\nTurquie'],"['Bangladesh', 'Turquie']",[],[],[],"['Bangladesh', 'Turquie']",[],[]
Hauts,T-shirt ajusté,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210630009.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",[],[],['Bangladesh'],['Bangladesh'],[],[]
Hauts,Top de sport ShapeMove™ avec soutien-gorge intégré,29.99,"[' Polyamide', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1205662002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1163102006.html,['Pays de fabrication\nChine\nTurquie'],"['Chine', 'Turquie']",[],[],[],"['Chine', 'Turquie']",[],[]
Hauts,T-shirt imprimé,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1207443003.html,"['Teinture\nChine', 'Fabrication\nBirmanie']","['Chine', 'Birmanie']",['Birmanie'],[],[],[],[],['Chine']
Hauts,Top tube en maille texturée avec perles fantaisie,15.99,"[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1225494003.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Body string à manches courtes,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1154640001.html,['Pays de fabrication\nCambodge\nTurquie'],"['Cambodge', 'Turquie']",[],[],[],"['Cambodge', 'Turquie']",[],[]
Hauts,Body string dos nu,17.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1208644002.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Body string à boutons,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1232765001.html,"['Teinture\nTurquie', 'Fabrication\nChine\nTurquie']","['Turquie', 'Chine', 'Turquie']","['Chine', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Top en denim avec manches bouffantes,25.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219684001.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,T-shirt en soie mélangée,29.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0776746038.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Body string à boutons,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1231962003.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,MAMA Top en jersey à manches volantées,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1087772002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top smocké,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221324008.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize avec motif,15.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1198431018.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en maille côtelée avec bretelles fines,15.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1183573002.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top dos nu avec chaîne décorative,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1186678004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1157799019.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur vaporeux et côtelé,7.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1214242011.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
